OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,DaysToShip,OrderYear,OrderMonth,OrderQuarter,OrderYearMonth,OrderWeekOfYear,OrderMonthName,OrderIsWeekendOrder,ShipYear,ShipMonth,ShipQuarter,ShipYearMonth,ShipWeekOfYear,ShipMonthName,ShipIsWeekendShip
us-2018-100482,2018-04-11,2018-04-15,standard class,jl-15130,jack lebron,consumer,united states,lancaster,ohio,43130,east,OFF-ST-10001325,office supplies,storage,sterilite officeware hinged file box,16.768,4,2018,4,2,2018-04,15,April,False,2018,4,2,2018-04,15,April,True
us-2018-100482,2018-04-11,2018-04-15,standard class,jl-15130,jack lebron,consumer,united states,lancaster,ohio,43130,east,TEC-AC-10003441,technology,accessories,kingston digital datatraveler 32gb usb 2.0,27.12,4,2018,4,2,2018-04,15,April,False,2018,4,2,2018-04,15,April,True
ca-2018-107748,2018-12-10,2018-12-12,second class,ag-10330,alex grayson,consumer,united states,stockton,california,95207,west,TEC-PH-10003215,technology,phones,jackery bar premium fast-charging portable charger,95.84,2,2018,12,4,2018-12,50,December,False,2018,12,4,2018-12,50,December,False
ca-2018-107748,2018-12-10,2018-12-12,second class,ag-10330,alex grayson,consumer,united states,stockton,california,95207,west,OFF-PA-10002005,office supplies,paper,xerox 225,12.96,2,2018,12,4,2018-12,50,December,False,2018,12,4,2018-12,50,December,False
ca-2018-153654,2018-11-24,2018-11-26,second class,md-17860,michael dominguez,corporate,united states,asheville,north carolina,28806,south,OFF-BI-10004465,office supplies,binders,avery durable slant ring binders,19.008,2,2018,11,4,2018-11,47,November,True,2018,11,4,2018-11,48,November,False
ca-2016-155600,2016-12-04,2016-12-07,second class,ro-19780,rose o'brian,consumer,united states,clarksville,tennessee,37042,south,OFF-BI-10000545,office supplies,binders,gbc ibimaster 500 manual proclick binding system,1598.058,3,2016,12,4,2016-12,48,December,True,2016,12,4,2016-12,49,December,False
ca-2016-155600,2016-12-04,2016-12-07,second class,ro-19780,rose o'brian,consumer,united states,clarksville,tennessee,37042,south,OFF-AR-10003752,office supplies,art,deluxe chalkboard eraser cleaner,36.96,3,2016,12,4,2016-12,48,December,True,2016,12,4,2016-12,49,December,False
ca-2018-162565,2018-12-11,2018-12-11,same day,rr-19315,ralph ritter,consumer,united states,aurora,illinois,60505,central,OFF-PA-10001937,office supplies,paper,xerox 21,10.368,0,2018,12,4,2018-12,50,December,False,2018,12,4,2018-12,50,December,False
ca-2018-162565,2018-12-11,2018-12-11,same day,rr-19315,ralph ritter,consumer,united states,aurora,illinois,60505,central,FUR-FU-10004306,furniture,furnishings,electrix halogen magnifier lamp,77.72,0,2018,12,4,2018-12,50,December,False,2018,12,4,2018-12,50,December,False
ca-2018-162565,2018-12-11,2018-12-11,same day,rr-19315,ralph ritter,consumer,united states,aurora,illinois,60505,central,FUR-CH-10003973,furniture,chairs,gueststacker chair with chrome finish legs,520.464,0,2018,12,4,2018-12,50,December,False,2018,12,4,2018-12,50,December,False
ca-2017-127642,2017-05-21,2017-05-23,first class,cp-12340,christine phan,corporate,united states,warwick,rhode island,2886,east,OFF-PA-10000565,office supplies,paper,easy-staple paper,111.96,2,2017,5,2,2017-05,20,May,True,2017,5,2,2017-05,21,May,False
us-2018-163195,2018-02-17,2018-02-21,second class,ll-16840,lauren leatherbury,consumer,united states,lafayette,louisiana,70506,south,TEC-PH-10003875,technology,phones,kld oscar ii style snap-on ultra thin side flip synthetic leather cover case for htc one htc m7,29.16,4,2018,2,1,2018-02,7,February,True,2018,2,1,2018-02,8,February,False
ca-2018-111332,2018-05-20,2018-05-22,second class,nc-18340,nat carroll,consumer,united states,fargo,north dakota,58103,central,OFF-AR-10001953,office supplies,art,boston 1645 deluxe heavier-duty electric pencil sharpener,131.94,2,2018,5,2,2018-05,20,May,True,2018,5,2,2018-05,21,May,False
ca-2018-111332,2018-05-20,2018-05-22,second class,nc-18340,nat carroll,consumer,united states,fargo,north dakota,58103,central,OFF-AR-10001374,office supplies,art,"bic brite liner highlighters, chisel tip",25.92,2,2018,5,2,2018-05,20,May,True,2018,5,2,2018-05,21,May,False
ca-2018-111332,2018-05-20,2018-05-22,second class,nc-18340,nat carroll,consumer,united states,fargo,north dakota,58103,central,OFF-ST-10003816,office supplies,storage,fellowes high-stak drawer files,704.76,2,2018,5,2,2018-05,20,May,True,2018,5,2,2018-05,21,May,False
ca-2018-111332,2018-05-20,2018-05-22,second class,nc-18340,nat carroll,consumer,united states,fargo,north dakota,58103,central,OFF-FA-10001843,office supplies,fasteners,staples,7.41,2,2018,5,2,2018-05,20,May,True,2018,5,2,2018-05,21,May,False
ca-2018-111332,2018-05-20,2018-05-22,second class,nc-18340,nat carroll,consumer,united states,fargo,north dakota,58103,central,OFF-AR-10000657,office supplies,art,"binney & smith inktank desk highlighter, chisel tip, yellow, 12/box",21.5,2,2018,5,2,2018-05,20,May,True,2018,5,2,2018-05,21,May,False
ca-2018-117044,2018-09-11,2018-09-13,second class,ha-14920,helen andreada,consumer,united states,chicago,illinois,60623,central,OFF-FA-10000936,office supplies,fasteners,acco hot clips clips to go,10.528,2,2018,9,3,2018-09,37,September,False,2018,9,3,2018-09,37,September,False
ca-2018-117044,2018-09-11,2018-09-13,second class,ha-14920,helen andreada,consumer,united states,chicago,illinois,60623,central,OFF-PA-10003657,office supplies,paper,xerox 1927,20.544,2,2018,9,3,2018-09,37,September,False,2018,9,3,2018-09,37,September,False
us-2017-165078,2017-11-05,2017-11-10,standard class,ma-17995,michelle arnett,home office,united states,lawrence,indiana,46226,central,OFF-BI-10001989,office supplies,binders,premium transparent presentation covers by gbc,104.9,5,2017,11,4,2017-11,44,November,True,2017,11,4,2017-11,45,November,False
us-2017-165078,2017-11-05,2017-11-10,standard class,ma-17995,michelle arnett,home office,united states,lawrence,indiana,46226,central,OFF-AR-10002987,office supplies,art,prismacolor color pencil set,39.68,5,2017,11,4,2017-11,44,November,True,2017,11,4,2017-11,45,November,False
us-2017-165078,2017-11-05,2017-11-10,standard class,ma-17995,michelle arnett,home office,united states,lawrence,indiana,46226,central,OFF-LA-10000414,office supplies,labels,avery 503,51.75,5,2017,11,4,2017-11,44,November,True,2017,11,4,2017-11,45,November,False
us-2018-169320,2018-07-23,2018-07-25,second class,lh-16900,lena hernandez,consumer,united states,elkhart,indiana,46514,central,OFF-AR-10003602,office supplies,art,"quartet omega colored chalk, 12/pack",11.68,2,2018,7,3,2018-07,30,July,False,2018,7,3,2018-07,30,July,False
us-2018-169320,2018-07-23,2018-07-25,second class,lh-16900,lena hernandez,consumer,united states,elkhart,indiana,46514,central,TEC-AC-10002550,technology,accessories,"memorex 25gb 6x branded blu-ray recordable disc, 30/pack",159.75,2,2018,7,3,2018-07,30,July,False,2018,7,3,2018-07,30,July,False
ca-2017-158575,2017-11-18,2017-11-24,standard class,sb-20290,sean braxton,corporate,united states,kent,ohio,44240,east,OFF-AP-10002998,office supplies,appliances,holmes 99% hepa air purifier,103.968,6,2017,11,4,2017-11,46,November,True,2017,11,4,2017-11,47,November,False
ca-2015-166954,2015-04-25,2015-04-30,standard class,bt-11305,beth thompson,home office,united states,san gabriel,california,91776,west,FUR-FU-10003708,furniture,furnishings,"tenex traditional chairmats for medium pile carpet, standard lip, 36"" x 48",303.25,5,2015,4,2,2015-04,17,April,True,2015,4,2,2015-04,18,April,False
ca-2015-166954,2015-04-25,2015-04-30,standard class,bt-11305,beth thompson,home office,united states,san gabriel,california,91776,west,OFF-AP-10001391,office supplies,appliances,kensington 6 outlet masterpiece homeoffice power control center,270.72,5,2015,4,2,2015-04,17,April,True,2015,4,2,2015-04,18,April,False
ca-2015-166954,2015-04-25,2015-04-30,standard class,bt-11305,beth thompson,home office,united states,san gabriel,california,91776,west,FUR-CH-10003973,furniture,chairs,gueststacker chair with chrome finish legs,1487.04,5,2015,4,2,2015-04,17,April,True,2015,4,2,2015-04,18,April,False
ca-2016-140830,2016-11-30,2016-12-02,second class,ps-18970,paul stevenson,home office,united states,henderson,kentucky,42420,south,OFF-EN-10000461,office supplies,envelopes,"#10- 4 1/8"" x 9 1/2"" recycled envelopes",17.48,2,2016,11,4,2016-11,48,November,False,2016,12,4,2016-12,48,December,False
ca-2016-140830,2016-11-30,2016-12-02,second class,ps-18970,paul stevenson,home office,united states,henderson,kentucky,42420,south,OFF-EN-10002831,office supplies,envelopes,"tyvek  top-opening peel & seel  envelopes, gray",71.88,2,2016,11,4,2016-11,48,November,False,2016,12,4,2016-12,48,December,False
ca-2016-152891,2016-10-25,2016-10-30,standard class,tb-21625,trudy brown,consumer,united states,san francisco,california,94110,west,OFF-AR-10004648,office supplies,art,boston 19500 mighty mite electric pencil sharpener,60.45,5,2016,10,4,2016-10,43,October,False,2016,10,4,2016-10,43,October,True
ca-2016-152891,2016-10-25,2016-10-30,standard class,tb-21625,trudy brown,consumer,united states,san francisco,california,94110,west,FUR-TA-10001857,furniture,tables,balt solid wood rectangular table,253.176,5,2016,10,4,2016-10,43,October,False,2016,10,4,2016-10,43,October,True
us-2016-122784,2016-07-20,2016-07-27,standard class,ra-19915,russell applegate,consumer,united states,highland park,illinois,60035,central,OFF-BI-10000546,office supplies,binders,avery durable binders,2.88,7,2016,7,3,2016-07,29,July,False,2016,7,3,2016-07,30,July,False
us-2016-122784,2016-07-20,2016-07-27,standard class,ra-19915,russell applegate,consumer,united states,highland park,illinois,60035,central,FUR-BO-10004690,furniture,bookcases,o'sullivan cherrywood estates traditional barrister bookcase,384.944,7,2016,7,3,2016-07,29,July,False,2016,7,3,2016-07,30,July,False
us-2016-122784,2016-07-20,2016-07-27,standard class,ra-19915,russell applegate,consumer,united states,highland park,illinois,60035,central,TEC-PH-10001557,technology,phones,pyle pmp37led,153.584,7,2016,7,3,2016-07,29,July,False,2016,7,3,2016-07,30,July,False
us-2016-122784,2016-07-20,2016-07-27,standard class,ra-19915,russell applegate,consumer,united states,highland park,illinois,60035,central,FUR-BO-10002545,furniture,bookcases,"atlantic metals mobile 3-shelf bookcases, custom colors",913.43,7,2016,7,3,2016-07,29,July,False,2016,7,3,2016-07,30,July,False
ca-2017-156811,2017-10-27,2017-11-02,standard class,bp-11095,bart pistole,corporate,united states,san francisco,california,94122,west,OFF-AP-10001366,office supplies,appliances,staple holder,43.92,6,2017,10,4,2017-10,43,October,False,2017,11,4,2017-11,44,November,False
ca-2017-156811,2017-10-27,2017-11-02,standard class,bp-11095,bart pistole,corporate,united states,san francisco,california,94122,west,OFF-BI-10001628,office supplies,binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",25.032,6,2017,10,4,2017-10,43,October,False,2017,11,4,2017-11,44,November,False
ca-2018-111556,2018-11-20,2018-11-22,first class,cd-11920,carlos daly,consumer,united states,new york city,new york,10035,east,OFF-PA-10003651,office supplies,paper,xerox 1968,46.76,2,2018,11,4,2018-11,47,November,False,2018,11,4,2018-11,47,November,False
ca-2018-111556,2018-11-20,2018-11-22,first class,cd-11920,carlos daly,consumer,united states,new york city,new york,10035,east,FUR-BO-10003159,furniture,bookcases,"sauder camden county collection libraries, planked cherry finish",183.968,2,2018,11,4,2018-11,47,November,False,2018,11,4,2018-11,47,November,False
ca-2018-111556,2018-11-20,2018-11-22,first class,cd-11920,carlos daly,consumer,united states,new york city,new york,10035,east,TEC-PH-10001459,technology,phones,samsung galaxy mega 6.3,1259.97,2,2018,11,4,2018-11,47,November,False,2018,11,4,2018-11,47,November,False
ca-2018-111556,2018-11-20,2018-11-22,first class,cd-11920,carlos daly,consumer,united states,new york city,new york,10035,east,OFF-AR-10004602,office supplies,art,boston ks multi-size manual pencil sharpener,68.97,2,2018,11,4,2018-11,47,November,False,2018,11,4,2018-11,47,November,False
ca-2017-108868,2017-09-08,2017-09-12,standard class,kb-16585,ken black,corporate,united states,dallas,texas,75081,central,OFF-AR-10001953,office supplies,art,boston 1645 deluxe heavier-duty electric pencil sharpener,70.368,4,2017,9,3,2017-09,36,September,False,2017,9,3,2017-09,37,September,False
ca-2017-108868,2017-09-08,2017-09-12,standard class,kb-16585,ken black,corporate,united states,dallas,texas,75081,central,TEC-PH-10000923,technology,phones,"belkin sportfit armband for iphone 5s/5c, fuchsia",59.96,4,2017,9,3,2017-09,36,September,False,2017,9,3,2017-09,37,September,False
ca-2015-142965,2015-07-20,2015-07-20,same day,sw-20245,scot wooten,consumer,united states,springfield,ohio,45503,east,OFF-ST-10002583,office supplies,storage,fellowes neat ideas storage cubes,25.984,0,2015,7,3,2015-07,30,July,False,2015,7,3,2015-07,30,July,False
ca-2015-142965,2015-07-20,2015-07-20,same day,sw-20245,scot wooten,consumer,united states,springfield,ohio,45503,east,OFF-BI-10000977,office supplies,binders,ibico plastic spiral binding combs,27.36,0,2015,7,3,2015-07,30,July,False,2015,7,3,2015-07,30,July,False
ca-2017-148740,2017-11-15,2017-11-19,standard class,ah-10690,anna häberlin,corporate,united states,san diego,california,92024,west,TEC-PH-10002549,technology,phones,polycom soundpoint ip 450 voip phone,361.376,4,2017,11,4,2017-11,46,November,False,2017,11,4,2017-11,46,November,True
us-2015-138758,2015-07-07,2015-07-11,standard class,jl-15835,john lee,consumer,united states,philadelphia,pennsylvania,19120,east,FUR-CH-10002880,furniture,chairs,"global high-back leather tilter, burgundy",172.186,4,2015,7,3,2015-07,28,July,False,2015,7,3,2015-07,28,July,True
us-2015-138758,2015-07-07,2015-07-11,standard class,jl-15835,john lee,consumer,united states,philadelphia,pennsylvania,19120,east,FUR-FU-10003039,furniture,furnishings,"howard miller 11-1/2"" diameter grantwood wall clock",69.008,4,2015,7,3,2015-07,28,July,False,2015,7,3,2015-07,28,July,True
ca-2017-131737,2017-03-17,2017-03-17,same day,gz-14470,gary zandusky,consumer,united states,columbia,maryland,21044,east,OFF-EN-10003055,office supplies,envelopes,"blue string-tie & button interoffice envelopes, 10 x 13",199.9,0,2017,3,1,2017-03,11,March,False,2017,3,1,2017-03,11,March,False
ca-2017-131737,2017-03-17,2017-03-17,same day,gz-14470,gary zandusky,consumer,united states,columbia,maryland,21044,east,OFF-AP-10002945,office supplies,appliances,honeywell enviracaire portable hepa air cleaner for 17' x 22' room,901.95,0,2017,3,1,2017-03,11,March,False,2017,3,1,2017-03,11,March,False
ca-2017-131737,2017-03-17,2017-03-17,same day,gz-14470,gary zandusky,consumer,united states,columbia,maryland,21044,east,FUR-FU-10004306,furniture,furnishings,electrix halogen magnifier lamp,971.5,0,2017,3,1,2017-03,11,March,False,2017,3,1,2017-03,11,March,False
ca-2017-114538,2017-12-26,2017-12-27,first class,rc-19825,roy collins,consumer,united states,colorado springs,colorado,80906,west,OFF-AR-10002445,office supplies,art,sanford major accent highlighters,11.328,1,2017,12,4,2017-12,52,December,False,2017,12,4,2017-12,52,December,False
ca-2015-127936,2015-09-02,2015-09-04,first class,cl-12565,clay ludtke,consumer,united states,new york city,new york,10009,east,OFF-AR-10002445,office supplies,art,sanford major accent highlighters,21.24,2,2015,9,3,2015-09,36,September,False,2015,9,3,2015-09,36,September,False
ca-2016-164336,2016-07-05,2016-07-10,standard class,mw-18220,mitch webber,consumer,united states,philadelphia,pennsylvania,19140,east,TEC-AC-10002345,technology,accessories,hp standard 104 key ps/2 keyboard,34.8,5,2016,7,3,2016-07,27,July,False,2016,7,3,2016-07,27,July,True
ca-2016-164336,2016-07-05,2016-07-10,standard class,mw-18220,mitch webber,consumer,united states,philadelphia,pennsylvania,19140,east,OFF-ST-10001558,office supplies,storage,acco perma 4000 stacking storage drawers,38.976,5,2016,7,3,2016-07,27,July,False,2016,7,3,2016-07,27,July,True
ca-2017-100041,2017-11-20,2017-11-25,standard class,bf-10975,barbara fisher,corporate,united states,columbus,indiana,47201,central,OFF-PA-10001622,office supplies,paper,"ampad poly cover wirebound steno book, 6"" x 9"" assorted colors, gregg ruled",9.08,5,2017,11,4,2017-11,47,November,False,2017,11,4,2017-11,47,November,True
ca-2017-100041,2017-11-20,2017-11-25,standard class,bf-10975,barbara fisher,corporate,united states,columbus,indiana,47201,central,OFF-PA-10000418,office supplies,paper,xerox 189,314.55,5,2017,11,4,2017-11,47,November,False,2017,11,4,2017-11,47,November,True
ca-2017-100041,2017-11-20,2017-11-25,standard class,bf-10975,barbara fisher,corporate,united states,columbus,indiana,47201,central,OFF-BI-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",4.91,5,2017,11,4,2017-11,47,November,False,2017,11,4,2017-11,47,November,True
us-2015-154879,2015-05-06,2015-05-11,standard class,sn-20710,steve nguyen,home office,united states,los angeles,california,90004,west,OFF-LA-10004425,office supplies,labels,staple-on labels,5.78,5,2015,5,2,2015-05,19,May,False,2015,5,2,2015-05,20,May,False
us-2015-154879,2015-05-06,2015-05-11,standard class,sn-20710,steve nguyen,home office,united states,los angeles,california,90004,west,OFF-AR-10001897,office supplies,art,model l table or wall-mount pencil sharpener,107.94,5,2015,5,2,2015-05,19,May,False,2015,5,2,2015-05,20,May,False
ca-2015-130624,2015-06-21,2015-06-24,first class,tb-21280,toby braunhardt,consumer,united states,new york city,new york,10024,east,OFF-PA-10003883,office supplies,paper,"message book, phone, wirebound standard line memo, 2 3/4"" x 5",19.65,3,2015,6,2,2015-06,25,June,True,2015,6,2,2015-06,26,June,False
ca-2015-130624,2015-06-21,2015-06-24,first class,tb-21280,toby braunhardt,consumer,united states,new york city,new york,10024,east,TEC-PH-10003963,technology,phones,ge 2-jack phone line splitter,617.97,3,2015,6,2,2015-06,25,June,True,2015,6,2,2015-06,26,June,False
ca-2015-130624,2015-06-21,2015-06-24,first class,tb-21280,toby braunhardt,consumer,united states,new york city,new york,10024,east,OFF-AP-10001303,office supplies,appliances,"holmes cool mist humidifier for the whole house with 8-gallon output per day, extended life filter",59.7,3,2015,6,2,2015-06,25,June,True,2015,6,2,2015-06,26,June,False
ca-2018-132339,2018-08-19,2018-08-23,standard class,jb-15400,jennifer braxton,corporate,united states,lawrence,massachusetts,1841,east,OFF-BI-10003925,office supplies,binders,fellowes pb300 plastic comb binding machine,387.99,4,2018,8,3,2018-08,33,August,True,2018,8,3,2018-08,34,August,False
ca-2015-153983,2015-11-29,2015-12-06,standard class,ah-10210,alan hwang,consumer,united states,san francisco,california,94122,west,TEC-PH-10004586,technology,phones,wilson signalboost 841262 db pro amplifier kit,575.92,7,2015,11,4,2015-11,48,November,True,2015,12,4,2015-12,49,December,True
ca-2015-153983,2015-11-29,2015-12-06,standard class,ah-10210,alan hwang,consumer,united states,san francisco,california,94122,west,OFF-FA-10003495,office supplies,fasteners,staples,30.4,7,2015,11,4,2015-11,48,November,True,2015,12,4,2015-12,49,December,True
ca-2018-112900,2018-04-09,2018-04-12,second class,kl-16645,ken lonsdale,consumer,united states,detroit,michigan,48205,central,OFF-BI-10002867,office supplies,binders,gbc recycled regency composition covers,478.24,3,2018,4,2,2018-04,15,April,False,2018,4,2,2018-04,15,April,False
ca-2015-160157,2015-12-20,2015-12-27,standard class,mh-17455,mark hamilton,consumer,united states,hamilton,ohio,45011,east,FUR-FU-10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,190.848,7,2015,12,4,2015-12,51,December,True,2015,12,4,2015-12,52,December,True
ca-2015-139633,2015-12-17,2015-12-24,standard class,ec-14050,erin creighton,consumer,united states,columbus,ohio,43229,east,OFF-BI-10002954,office supplies,binders,newell 3-hole punched plastic slotted magazine holders for binders,5.484,7,2015,12,4,2015-12,51,December,False,2015,12,4,2015-12,52,December,False
ca-2016-163090,2016-11-17,2016-11-21,second class,gh-14665,greg hansen,consumer,united states,chicago,illinois,60610,central,OFF-SU-10002537,office supplies,supplies,acme box cutter scissors,40.92,4,2016,11,4,2016-11,46,November,False,2016,11,4,2016-11,47,November,False
ca-2015-117016,2015-03-04,2015-03-09,standard class,sc-20095,sanjit chand,consumer,united states,margate,florida,33063,south,OFF-AR-10001374,office supplies,art,"bic brite liner highlighters, chisel tip",15.552,5,2015,3,1,2015-03,10,March,False,2015,3,1,2015-03,11,March,False
ca-2018-159464,2018-05-18,2018-05-19,first class,tb-21355,todd boyes,corporate,united states,sandy springs,georgia,30328,south,OFF-AP-10001492,office supplies,appliances,"acco six-outlet power strip, 4' cord length",17.24,1,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
ca-2018-159464,2018-05-18,2018-05-19,first class,tb-21355,todd boyes,corporate,united states,sandy springs,georgia,30328,south,FUR-BO-10003546,furniture,bookcases,hon 4-shelf metal bookcases,302.94,1,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
ca-2018-159464,2018-05-18,2018-05-19,first class,tb-21355,todd boyes,corporate,united states,sandy springs,georgia,30328,south,TEC-PH-10002185,technology,phones,qvs usb car charger 2-port 2.1amp for ipod/iphone/ipad/ipad 2/ipad 3,34.75,1,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
ca-2018-159464,2018-05-18,2018-05-19,first class,tb-21355,todd boyes,corporate,united states,sandy springs,georgia,30328,south,OFF-BI-10000315,office supplies,binders,poly designer cover & back,113.94,1,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
ca-2018-159464,2018-05-18,2018-05-19,first class,tb-21355,todd boyes,corporate,united states,sandy springs,georgia,30328,south,TEC-PH-10002350,technology,phones,apple earpods with remote and mic,55.98,1,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
us-2018-103226,2018-09-22,2018-09-28,standard class,dw-13195,david wiener,corporate,united states,albuquerque,new mexico,87105,west,OFF-PA-10002666,office supplies,paper,southworth 25% cotton linen-finish paper & envelopes,27.18,6,2018,9,3,2018-09,38,September,True,2018,9,3,2018-09,39,September,False
ca-2018-119452,2018-03-21,2018-03-27,standard class,cl-12565,clay ludtke,consumer,united states,tulsa,oklahoma,74133,central,FUR-CH-10004495,furniture,chairs,"global leather and oak executive chair, black",1805.88,6,2018,3,1,2018-03,12,March,False,2018,3,1,2018-03,13,March,False
ca-2018-147725,2018-09-14,2018-09-14,same day,lt-17110,liz thompson,consumer,united states,orange,new jersey,7050,east,OFF-AR-10001725,office supplies,art,boston home & office model 2000 electric pencil sharpeners,70.95,0,2018,9,3,2018-09,37,September,False,2018,9,3,2018-09,37,September,False
ca-2017-168893,2017-11-03,2017-11-08,second class,ap-10915,arthur prichep,consumer,united states,henderson,kentucky,42420,south,OFF-FA-10002280,office supplies,fasteners,advantus plastic paper clips,20.0,5,2017,11,4,2017-11,44,November,False,2017,11,4,2017-11,45,November,False
ca-2017-168893,2017-11-03,2017-11-08,second class,ap-10915,arthur prichep,consumer,united states,henderson,kentucky,42420,south,OFF-AR-10001770,office supplies,art,economy #2 pencils,7.98,5,2017,11,4,2017-11,44,November,False,2017,11,4,2017-11,45,November,False
ca-2017-168893,2017-11-03,2017-11-08,second class,ap-10915,arthur prichep,consumer,united states,henderson,kentucky,42420,south,FUR-FU-10002885,furniture,furnishings,magna visual magnetic picture hangers,24.1,5,2017,11,4,2017-11,44,November,False,2017,11,4,2017-11,45,November,False
ca-2017-168893,2017-11-03,2017-11-08,second class,ap-10915,arthur prichep,consumer,united states,henderson,kentucky,42420,south,OFF-AR-10003772,office supplies,art,boston 16750 black compact battery pencil sharpener,8.75,5,2017,11,4,2017-11,44,November,False,2017,11,4,2017-11,45,November,False
ca-2017-168893,2017-11-03,2017-11-08,second class,ap-10915,arthur prichep,consumer,united states,henderson,kentucky,42420,south,FUR-TA-10003392,furniture,tables,global adaptabilities conference tables,842.94,5,2017,11,4,2017-11,44,November,False,2017,11,4,2017-11,45,November,False
ca-2017-163398,2017-05-03,2017-05-08,standard class,cb-12415,christy brittain,consumer,united states,chicago,illinois,60653,central,OFF-BI-10000014,office supplies,binders,heavy-duty e-z-d binders,2.182,5,2017,5,2,2017-05,18,May,False,2017,5,2,2017-05,19,May,False
ca-2017-163398,2017-05-03,2017-05-08,standard class,cb-12415,christy brittain,consumer,united states,chicago,illinois,60653,central,OFF-AR-10003217,office supplies,art,newell 316,27.384,5,2017,5,2,2017-05,18,May,False,2017,5,2,2017-05,19,May,False
ca-2017-163398,2017-05-03,2017-05-08,standard class,cb-12415,christy brittain,consumer,united states,chicago,illinois,60653,central,OFF-AP-10002403,office supplies,appliances,acco smartsocket color-coded six-outlet ac adapter model surge protectors,26.406,5,2017,5,2,2017-05,18,May,False,2017,5,2,2017-05,19,May,False
ca-2017-162726,2017-12-27,2018-01-02,standard class,mt-17815,meg tillman,consumer,united states,port arthur,texas,77642,central,OFF-PA-10001972,office supplies,paper,xerox 214,10.368,6,2017,12,4,2017-12,52,December,False,2018,1,1,2018-01,1,January,False
ca-2017-162726,2017-12-27,2018-01-02,standard class,mt-17815,meg tillman,consumer,united states,port arthur,texas,77642,central,OFF-PA-10004041,office supplies,paper,"it's hot message books with stickers, 2 3/4"" x 5",23.68,6,2017,12,4,2017-12,52,December,False,2018,1,1,2018-01,1,January,False
us-2017-111290,2017-07-22,2017-07-26,standard class,dk-13375,dennis kane,consumer,united states,westland,michigan,48185,central,TEC-AC-10004975,technology,accessories,plantronics audio 995 wireless stereo headset,109.95,4,2017,7,3,2017-07,29,July,True,2017,7,3,2017-07,30,July,False
us-2017-111290,2017-07-22,2017-07-26,standard class,dk-13375,dennis kane,consumer,united states,westland,michigan,48185,central,OFF-ST-10001932,office supplies,storage,fellowes staxonsteel drawer files,965.85,4,2017,7,3,2017-07,29,July,True,2017,7,3,2017-07,30,July,False
us-2017-111290,2017-07-22,2017-07-26,standard class,dk-13375,dennis kane,consumer,united states,westland,michigan,48185,central,OFF-AR-10001761,office supplies,art,avery hi-liter smear-safe highlighters,29.2,4,2017,7,3,2017-07,29,July,True,2017,7,3,2017-07,30,July,False
us-2017-111290,2017-07-22,2017-07-26,standard class,dk-13375,dennis kane,consumer,united states,westland,michigan,48185,central,OFF-PA-10002262,office supplies,paper,xerox 192,32.4,4,2017,7,3,2017-07,29,July,True,2017,7,3,2017-07,30,July,False
us-2015-147704,2015-11-16,2015-11-21,standard class,sr-20740,steven roelle,home office,united states,bloomington,indiana,47401,central,OFF-EN-10004483,office supplies,envelopes,"#10 white business envelopes,4 1/8 x 9 1/2",78.35,5,2015,11,4,2015-11,47,November,False,2015,11,4,2015-11,47,November,True
us-2015-147704,2015-11-16,2015-11-21,standard class,sr-20740,steven roelle,home office,united states,bloomington,indiana,47401,central,OFF-PA-10003270,office supplies,paper,xerox 1954,31.68,5,2015,11,4,2015-11,47,November,False,2015,11,4,2015-11,47,November,True
us-2015-147704,2015-11-16,2015-11-21,standard class,sr-20740,steven roelle,home office,united states,bloomington,indiana,47401,central,OFF-BI-10001634,office supplies,binders,wilson jones active use binders,29.12,5,2015,11,4,2015-11,47,November,False,2015,11,4,2015-11,47,November,True
us-2015-147704,2015-11-16,2015-11-21,standard class,sr-20740,steven roelle,home office,united states,bloomington,indiana,47401,central,OFF-ST-10000675,office supplies,storage,"file shuttle ii and handi-file, black",169.45,5,2015,11,4,2015-11,47,November,False,2015,11,4,2015-11,47,November,True
ca-2016-121965,2016-06-19,2016-06-23,standard class,lh-17155,logan haushalter,consumer,united states,los angeles,california,90032,west,FUR-FU-10000732,furniture,furnishings,eldon 200 class desk accessories,12.56,4,2016,6,2,2016-06,24,June,True,2016,6,2,2016-06,25,June,False
ca-2016-121965,2016-06-19,2016-06-23,standard class,lh-17155,logan haushalter,consumer,united states,los angeles,california,90032,west,OFF-PA-10004355,office supplies,paper,xerox 231,6.48,4,2016,6,2,2016-06,24,June,True,2016,6,2,2016-06,25,June,False
